phase,prompt_tokens,decode_step,cache_tokens_before,cache_tokens_after,layer,latency_ms_mean,latency_ms_std,latency_ms_median,parameter_bytes,parameter_mib,activation_bytes,activation_mib,kv_cache_bytes,kv_cache_mib
decode,512,30.0,541,542,8,1.1169760048389434,0.2546259306597674,0.9819679856300354,201861632,192.51025390625,5120.0,0.0048828125,2220032.0,2.1171875
decode,512,30.0,541,542,9,1.192595213651657,0.4955858729239524,0.9800640046596527,201861632,192.51025390625,5120.0,0.0048828125,2220032.0,2.1171875
decode,512,30.0,541,542,10,1.2761087954044341,0.5539303810491204,0.9680320024490356,201861632,192.51025390625,5120.0,0.0048828125,2220032.0,2.1171875
decode,512,30.0,541,542,11,1.2445856094360352,0.5227935872380739,0.9574880003929138,201861632,192.51025390625,5120.0,0.0048828125,2220032.0,2.1171875
decode,512,30.0,541,542,12,1.1620991945266723,0.43843723180630356,0.9430720210075378,201861632,192.51025390625,5120.0,0.0048828125,2220032.0,2.1171875
decode,512,30.0,541,542,13,1.0584256052970886,0.41534045123867,0.9499520063400269,201861632,192.51025390625,5120.0,0.0048828125,2220032.0,2.1171875
decode,512,30.0,541,542,14,1.231139200925827,0.6207477331527348,0.9497440159320831,201861632,192.51025390625,5120.0,0.0048828125,2220032.0,2.1171875
decode,512,30.0,541,542,15,1.2843263924121857,0.37968757605323805,1.1853280067443848,201861632,192.51025390625,5120.0,0.0048828125,2220032.0,2.1171875
decode,512,30.0,541,542,16,1.1651040017604828,0.4020658800917991,1.0238879919052124,201861632,192.51025390625,5120.0,0.0048828125,2220032.0,2.1171875
decode,512,30.0,541,542,17,1.34687038064003,0.4894874989190625,1.1183040142059326,201861632,192.51025390625,5120.0,0.0048828125,2220032.0,2.1171875
decode,512,30.0,541,542,18,1.4105568170547484,0.541338762104012,1.0926080346107483,201861632,192.51025390625,5120.0,0.0048828125,2220032.0,2.1171875
decode,512,30.0,541,542,19,1.3336928129196166,0.4912224093204354,1.2451840043067932,201861632,192.51025390625,5120.0,0.0048828125,2220032.0,2.1171875
decode,512,30.0,541,542,20,1.3961088120937348,0.6702760887959842,1.176479995250702,201861632,192.51025390625,5120.0,0.0048828125,2220032.0,2.1171875
decode,512,30.0,541,542,21,1.267379206418991,0.5152346909908745,1.097680002450943,201861632,192.51025390625,5120.0,0.0048828125,2220032.0,2.1171875
decode,512,30.0,541,542,22,1.2193888008594513,0.4916237482859874,0.9984319806098938,201861632,192.51025390625,5120.0,0.0048828125,2220032.0,2.1171875
decode,512,30.0,541,542,23,1.284383976459503,0.5452334555132765,1.0485439598560333,201861632,192.51025390625,5120.0,0.0048828125,2220032.0,2.1171875
decode,512,30.0,541,542,24,1.1443423986434937,0.2691160899027079,1.0474879741668701,201861632,192.51025390625,5120.0,0.0048828125,2220032.0,2.1171875
decode,512,30.0,541,542,25,1.0587199926376343,0.17745110236593503,0.9963679611682892,201861632,192.51025390625,5120.0,0.0048828125,2220032.0,2.1171875
decode,512,30.0,541,542,26,1.050873589515686,0.25032361374035417,0.9478879868984222,201861632,192.51025390625,5120.0,0.0048828125,2220032.0,2.1171875
decode,512,30.0,541,542,27,1.1759999990463257,0.43297006555004164,0.9860640168190002,201861632,192.51025390625,5120.0,0.0048828125,2220032.0,2.1171875
decode,512,30.0,541,542,28,1.1131711900234222,0.35087803355831804,0.9996320009231567,201861632,192.51025390625,5120.0,0.0048828125,2220032.0,2.1171875
decode,512,30.0,541,542,29,1.14339519739151,0.2858486467826384,1.0671360492706299,201861632,192.51025390625,5120.0,0.0048828125,2220032.0,2.1171875
decode,512,30.0,541,542,30,1.2409120142459868,0.49426723127226446,1.0096000134944916,201861632,192.51025390625,5120.0,0.0048828125,2220032.0,2.1171875
decode,512,30.0,541,542,31,1.1153728008270263,0.4762444141065803,0.9257439970970154,201861632,192.51025390625,5120.0,0.0048828125,2220032.0,2.1171875
decode,512,30.0,541,542,32,0.9595903992652893,0.09741394131884727,0.9164959788322449,201861632,192.51025390625,5120.0,0.0048828125,2220032.0,2.1171875
decode,512,30.0,541,542,33,1.0529280006885529,0.1629696609622266,1.0305120050907135,201861632,192.51025390625,5120.0,0.0048828125,2220032.0,2.1171875
decode,512,30.0,541,542,34,1.1157151937484742,0.24636893188453593,1.0051199793815613,201861632,192.51025390625,5120.0,0.0048828125,2220032.0,2.1171875
decode,512,30.0,541,542,35,1.122649598121643,0.4922528467631212,0.970880001783371,201861632,192.51025390625,5120.0,0.0048828125,2220032.0,2.1171875
decode,512,31.0,542,543,0,1.676367998123169,0.7201185314235967,1.27566397190094,201861632,192.51025390625,5120.0,0.0048828125,2224128.0,2.12109375
decode,512,31.0,542,543,1,1.115395188331604,0.24183943205818675,1.0419999659061432,201861632,192.51025390625,5120.0,0.0048828125,2224128.0,2.12109375
decode,512,31.0,542,543,2,1.0333952009677887,0.0966550170039024,1.0206239819526672,201861632,192.51025390625,5120.0,0.0048828125,2224128.0,2.12109375
decode,512,31.0,542,543,3,0.9897120058536529,0.1082330382108667,0.9489120244979858,201861632,192.51025390625,5120.0,0.0048828125,2224128.0,2.12109375
decode,512,31.0,542,543,4,1.0371743977069854,0.29291768333300894,0.9462720155715942,201861632,192.51025390625,5120.0,0.0048828125,2224128.0,2.12109375
decode,512,31.0,542,543,5,1.0640704035758972,0.3791099579324727,0.9209440052509308,201861632,192.51025390625,5120.0,0.0048828125,2224128.0,2.12109375
decode,512,31.0,542,543,6,1.105430394411087,0.5747836842476709,0.9493440091609955,201861632,192.51025390625,5120.0,0.0048828125,2224128.0,2.12109375
decode,512,31.0,542,543,7,0.9790560007095337,0.20542230005083648,0.9232480227947235,201861632,192.51025390625,5120.0,0.0048828125,2224128.0,2.12109375
decode,512,31.0,542,543,8,1.1021471977233888,0.3744470604314936,0.9614239931106567,201861632,192.51025390625,5120.0,0.0048828125,2224128.0,2.12109375
decode,512,31.0,542,543,9,1.2185663878917694,0.4530975071005242,0.9946879744529724,201861632,192.51025390625,5120.0,0.0048828125,2224128.0,2.12109375
decode,512,31.0,542,543,10,1.1979136049747467,0.46303604695446293,0.9322560131549835,201861632,192.51025390625,5120.0,0.0048828125,2224128.0,2.12109375
decode,512,31.0,542,543,11,1.3176992058753967,0.5339304135597506,0.9761280119419098,201861632,192.51025390625,5120.0,0.0048828125,2224128.0,2.12109375
decode,512,31.0,542,543,12,1.4077535927295686,0.6378393669182237,1.1769599914550781,201861632,192.51025390625,5120.0,0.0048828125,2224128.0,2.12109375
decode,512,31.0,542,543,13,1.331587201356888,0.6122690796229524,1.068831980228424,201861632,192.51025390625,5120.0,0.0048828125,2224128.0,2.12109375
decode,512,31.0,542,543,14,1.3379807889461517,0.5055348729793687,1.2097439765930176,201861632,192.51025390625,5120.0,0.0048828125,2224128.0,2.12109375
decode,512,31.0,542,543,15,1.0979743957519532,0.2786536890644211,0.9591839909553528,201861632,192.51025390625,5120.0,0.0048828125,2224128.0,2.12109375
decode,512,31.0,542,543,16,1.286374419927597,0.5813839369377198,0.9743680059909821,201861632,192.51025390625,5120.0,0.0048828125,2224128.0,2.12109375
decode,512,31.0,542,543,17,1.298067218065262,0.5623262343707132,1.0212480425834656,201861632,192.51025390625,5120.0,0.0048828125,2224128.0,2.12109375
decode,512,31.0,542,543,18,1.2292064070701598,0.3791210938308934,1.1237919926643372,201861632,192.51025390625,5120.0,0.0048828125,2224128.0,2.12109375
decode,512,31.0,542,543,19,1.4156608045101167,0.6753030131756703,1.126143991947174,201861632,192.51025390625,5120.0,0.0048828125,2224128.0,2.12109375
decode,512,31.0,542,543,20,1.330342411994934,0.5930931257885627,1.0048960149288177,201861632,192.51025390625,5120.0,0.0048828125,2224128.0,2.12109375
decode,512,31.0,542,543,21,1.3319072008132935,0.5847265571703613,1.06387197971344,201861632,192.51025390625,5120.0,0.0048828125,2224128.0,2.12109375
decode,512,31.0,542,543,22,1.4139263868331908,0.46827788121036185,1.3346879482269287,201861632,192.51025390625,5120.0,0.0048828125,2224128.0,2.12109375
decode,512,31.0,542,543,23,1.3375424027442933,0.7991720570131485,0.9582560062408447,201861632,192.51025390625,5120.0,0.0048828125,2224128.0,2.12109375
decode,512,31.0,542,543,24,1.256438410282135,0.42983970845245284,1.0745919942855835,201861632,192.51025390625,5120.0,0.0048828125,2224128.0,2.12109375
decode,512,31.0,542,543,25,1.221436822414398,0.3870025630517698,1.09689599275589,201861632,192.51025390625,5120.0,0.0048828125,2224128.0,2.12109375
decode,512,31.0,542,543,26,1.312636798620224,0.5585386502194432,1.088591992855072,201861632,192.51025390625,5120.0,0.0048828125,2224128.0,2.12109375
decode,512,31.0,542,543,27,1.1263008117675781,0.4115354507339592,0.9725280106067657,201861632,192.51025390625,5120.0,0.0048828125,2224128.0,2.12109375
decode,512,31.0,542,543,28,1.398988801240921,0.6109336229906029,0.9913599789142609,201861632,192.51025390625,5120.0,0.0048828125,2224128.0,2.12109375
decode,512,31.0,542,543,29,1.4456031918525696,0.6923865910307938,1.1378559470176697,201861632,192.51025390625,5120.0,0.0048828125,2224128.0,2.12109375
decode,512,31.0,542,543,30,1.2824639916419982,0.3595039524933749,1.2179359793663025,201861632,192.51025390625,5120.0,0.0048828125,2224128.0,2.12109375
decode,512,31.0,542,543,31,1.2320032000541687,0.47620813744866003,1.1168160438537598,201861632,192.51025390625,5120.0,0.0048828125,2224128.0,2.12109375
decode,512,31.0,542,543,32,1.1320543944835664,0.38517796245106956,0.9961920082569122,201861632,192.51025390625,5120.0,0.0048828125,2224128.0,2.12109375
decode,512,31.0,542,543,33,1.2553343951702118,0.3870987022466453,1.1474559903144836,201861632,192.51025390625,5120.0,0.0048828125,2224128.0,2.12109375
decode,512,31.0,542,543,34,1.330617618560791,0.46084748491827404,1.196448028087616,201861632,192.51025390625,5120.0,0.0048828125,2224128.0,2.12109375
decode,512,31.0,542,543,35,1.4478336095809936,0.5569974860772497,1.4089120030403137,201861632,192.51025390625,5120.0,0.0048828125,2224128.0,2.12109375
decode,512,32.0,543,544,0,1.4950496077537536,0.4516580561905125,1.4786240458488464,201861632,192.51025390625,5120.0,0.0048828125,2228224.0,2.125
decode,512,32.0,543,544,1,1.3126591980457305,0.2827335316151525,1.3744640350341797,201861632,192.51025390625,5120.0,0.0048828125,2228224.0,2.125
decode,512,32.0,543,544,2,1.2966784060001373,0.4704041211477628,1.0950879454612732,201861632,192.51025390625,5120.0,0.0048828125,2228224.0,2.125
decode,512,32.0,543,544,3,1.4272767782211304,0.4165738026660537,1.4018880128860474,201861632,192.51025390625,5120.0,0.0048828125,2228224.0,2.125
decode,512,32.0,543,544,4,1.3752287924289703,0.46666712029327573,1.3025920391082764,201861632,192.51025390625,5120.0,0.0048828125,2228224.0,2.125
decode,512,32.0,543,544,5,1.555968016386032,0.554843446720802,1.4007999897003174,201861632,192.51025390625,5120.0,0.0048828125,2228224.0,2.125
decode,512,32.0,543,544,6,1.5025631964206696,0.47307213189523084,1.4154880046844482,201861632,192.51025390625,5120.0,0.0048828125,2228224.0,2.125
decode,512,32.0,543,544,7,1.3639776170253755,0.3290285494147147,1.4233919978141785,201861632,192.51025390625,5120.0,0.0048828125,2228224.0,2.125
decode,512,32.0,543,544,8,1.4822048187255858,0.5618439258992408,1.3372160196304321,201861632,192.51025390625,5120.0,0.0048828125,2228224.0,2.125
decode,512,32.0,543,544,9,1.5515615820884705,0.47035134964227976,1.4807519912719727,201861632,192.51025390625,5120.0,0.0048828125,2228224.0,2.125
decode,512,32.0,543,544,10,1.4249119937419892,0.54322261659681,1.3330399990081787,201861632,192.51025390625,5120.0,0.0048828125,2228224.0,2.125
decode,512,32.0,543,544,11,1.2583135843276978,0.6054571478818811,1.0117120146751404,201861632,192.51025390625,5120.0,0.0048828125,2228224.0,2.125
decode,512,32.0,543,544,12,1.331379199028015,0.47111126812663595,1.168720006942749,201861632,192.51025390625,5120.0,0.0048828125,2228224.0,2.125
decode,512,32.0,543,544,13,1.3060480117797852,0.49804317930620884,1.1991839706897736,201861632,192.51025390625,5120.0,0.0048828125,2228224.0,2.125
decode,512,32.0,543,544,14,1.3864351987838746,0.42789349143225414,1.3306879997253418,201861632,192.51025390625,5120.0,0.0048828125,2228224.0,2.125
decode,512,32.0,543,544,15,1.1457888007164,0.3730931387122014,0.9779679775238037,201861632,192.51025390625,5120.0,0.0048828125,2228224.0,2.125
decode,512,32.0,543,544,16,1.1885216116905213,0.5065609592805181,0.9636320173740387,201861632,192.51025390625,5120.0,0.0048828125,2228224.0,2.125
decode,512,32.0,543,544,17,1.2361919939517976,0.29299078574458853,1.1235679984092712,201861632,192.51025390625,5120.0,0.0048828125,2228224.0,2.125
decode,512,32.0,543,544,18,1.3087424039840698,0.47336820029497817,1.1037439703941345,201861632,192.51025390625,5120.0,0.0048828125,2228224.0,2.125
decode,512,32.0,543,544,19,1.1960031926631927,0.39487600269152734,1.0278239846229553,201861632,192.51025390625,5120.0,0.0048828125,2228224.0,2.125
decode,512,32.0,543,544,20,1.3609504044055938,0.5819103815654006,1.1428959965705872,201861632,192.51025390625,5120.0,0.0048828125,2228224.0,2.125
decode,512,32.0,543,544,21,1.272048008441925,0.3780996376288522,1.1911199688911438,201861632,192.51025390625,5120.0,0.0048828125,2228224.0,2.125
decode,512,32.0,543,544,22,1.5025727927684784,0.5034360228228386,1.4422239661216736,201861632,192.51025390625,5120.0,0.0048828125,2228224.0,2.125
decode,512,32.0,543,544,23,1.291478407382965,0.4126597746650799,1.1517120003700256,201861632,192.51025390625,5120.0,0.0048828125,2228224.0,2.125
decode,512,32.0,543,544,24,1.3984703958034514,0.48147144636623707,1.4289119839668274,201861632,192.51025390625,5120.0,0.0048828125,2228224.0,2.125
decode,512,32.0,543,544,25,1.2001599967479706,0.3875224691014861,1.070032000541687,201861632,192.51025390625,5120.0,0.0048828125,2228224.0,2.125
decode,512,32.0,543,544,26,1.2082720160484315,0.4170682335876123,1.0694559812545776,201861632,192.51025390625,5120.0,0.0048828125,2228224.0,2.125
decode,512,32.0,543,544,27,1.1187360227108,0.35963887013375123,0.966592013835907,201861632,192.51025390625,5120.0,0.0048828125,2228224.0,2.125
decode,512,32.0,543,544,28,1.0682687938213349,0.19159753298792837,0.9774559736251831,201861632,192.51025390625,5120.0,0.0048828125,2228224.0,2.125
decode,512,32.0,543,544,29,1.296070408821106,0.4866236276895579,1.127232015132904,201861632,192.51025390625,5120.0,0.0048828125,2228224.0,2.125
decode,512,32.0,543,544,30,1.374816006422043,0.4337799692277993,1.3048320412635803,201861632,192.51025390625,5120.0,0.0048828125,2228224.0,2.125
decode,512,32.0,543,544,31,1.2997152090072632,0.3890269043395886,1.2100800275802612,201861632,192.51025390625,5120.0,0.0048828125,2228224.0,2.125
decode,512,32.0,543,544,32,1.2055104076862335,0.33968300412403585,1.0556319952011108,201861632,192.51025390625,5120.0,0.0048828125,2228224.0,2.125
decode,512,32.0,543,544,33,1.2557215988636017,0.3869577891462802,1.1828319430351257,201861632,192.51025390625,5120.0,0.0048828125,2228224.0,2.125
decode,512,32.0,543,544,34,1.4144287943840026,0.7446673747527114,1.0383520126342773,201861632,192.51025390625,5120.0,0.0048828125,2228224.0,2.125
decode,512,32.0,543,544,35,1.3607200145721436,0.589486318305229,1.0804480016231537,201861632,192.51025390625,5120.0,0.0048828125,2228224.0,2.125
decode,512,33.0,544,545,0,1.5667936086654664,0.5372476045803563,1.333072006702423,201861632,192.51025390625,5120.0,0.0048828125,2232320.0,2.12890625
decode,512,33.0,544,545,1,1.3106368124485015,0.4524993253357915,1.0494400262832642,201861632,192.51025390625,5120.0,0.0048828125,2232320.0,2.12890625
decode,512,33.0,544,545,2,1.2430496037006378,0.41597970460890255,1.1043360233306885,201861632,192.51025390625,5120.0,0.0048828125,2232320.0,2.12890625
decode,512,33.0,544,545,3,1.0890143990516663,0.17683149629776546,1.0152159929275513,201861632,192.51025390625,5120.0,0.0048828125,2232320.0,2.12890625
decode,512,33.0,544,545,4,1.1691008031368255,0.4568481757694683,0.988207995891571,201861632,192.51025390625,5120.0,0.0048828125,2232320.0,2.12890625
decode,512,33.0,544,545,5,1.196284818649292,0.40741255016069994,1.0127360224723816,201861632,192.51025390625,5120.0,0.0048828125,2232320.0,2.12890625
decode,512,33.0,544,545,6,1.1891904056072236,0.4125692857864812,1.0416319966316223,201861632,192.51025390625,5120.0,0.0048828125,2232320.0,2.12890625
decode,512,33.0,544,545,7,1.200815999507904,0.6378951762835654,0.9401279985904694,201861632,192.51025390625,5120.0,0.0048828125,2232320.0,2.12890625
decode,512,33.0,544,545,8,1.2912191927433014,0.6260140953660581,0.9822399914264679,201861632,192.51025390625,5120.0,0.0048828125,2232320.0,2.12890625
decode,512,33.0,544,545,9,1.2692255914211272,0.402376922848196,1.1297919750213623,201861632,192.51025390625,5120.0,0.0048828125,2232320.0,2.12890625
decode,512,33.0,544,545,10,1.372025603055954,0.4696788758326872,1.1587679982185364,201861632,192.51025390625,5120.0,0.0048828125,2232320.0,2.12890625
decode,512,33.0,544,545,11,1.2698304057121277,0.5046932069673413,1.0815680027008057,201861632,192.51025390625,5120.0,0.0048828125,2232320.0,2.12890625
decode,512,33.0,544,545,12,1.0561760008335113,0.32390247882553963,0.942192018032074,201861632,192.51025390625,5120.0,0.0048828125,2232320.0,2.12890625
decode,512,33.0,544,545,13,1.0888992071151733,0.3059213611905511,0.9606720209121704,201861632,192.51025390625,5120.0,0.0048828125,2232320.0,2.12890625
decode,512,33.0,544,545,14,1.1328223943710327,0.3025951610290952,1.0642400085926056,201861632,192.51025390625,5120.0,0.0048828125,2232320.0,2.12890625
decode,512,33.0,544,545,15,1.057452791929245,0.25623921163274976,0.9957119822502136,201861632,192.51025390625,5120.0,0.0048828125,2232320.0,2.12890625
decode,512,33.0,544,545,16,1.2171263992786407,0.4828976740647793,0.9468640089035034,201861632,192.51025390625,5120.0,0.0048828125,2232320.0,2.12890625
decode,512,33.0,544,545,17,1.0370240032672882,0.366470002935265,0.9840799868106842,201861632,192.51025390625,5120.0,0.0048828125,2232320.0,2.12890625
decode,512,33.0,544,545,18,1.1093728005886079,0.4412289663663698,0.940528005361557,201861632,192.51025390625,5120.0,0.0048828125,2232320.0,2.12890625
decode,512,33.0,544,545,19,0.9844576001167298,0.15422767235017004,0.9318400025367737,201861632,192.51025390625,5120.0,0.0048828125,2232320.0,2.12890625
decode,512,33.0,544,545,20,1.0330688118934632,0.2184325557722154,0.9330880045890808,201861632,192.51025390625,5120.0,0.0048828125,2232320.0,2.12890625
decode,512,33.0,544,545,21,1.2309343993663788,0.41536813477033563,0.9964479804039001,201861632,192.51025390625,5120.0,0.0048828125,2232320.0,2.12890625
decode,512,33.0,544,545,22,1.2959232091903687,0.4327594111357066,1.1223199963569641,201861632,192.51025390625,5120.0,0.0048828125,2232320.0,2.12890625
decode,512,33.0,544,545,23,1.1147232055664062,0.2620735514485831,0.9981920123100281,201861632,192.51025390625,5120.0,0.0048828125,2232320.0,2.12890625
decode,512,33.0,544,545,24,1.3564544141292572,0.510743426257226,1.1850720047950745,201861632,192.51025390625,5120.0,0.0048828125,2232320.0,2.12890625
decode,512,33.0,544,545,25,1.2217087984085082,0.5097305529669385,0.9402239918708801,201861632,192.51025390625,5120.0,0.0048828125,2232320.0,2.12890625
decode,512,33.0,544,545,26,1.0229920029640198,0.12261083670940777,0.9808799922466278,201861632,192.51025390625,5120.0,0.0048828125,2232320.0,2.12890625
decode,512,33.0,544,545,27,0.9546592056751251,0.13527788930125026,0.9441440105438232,201861632,192.51025390625,5120.0,0.0048828125,2232320.0,2.12890625
decode,512,33.0,544,545,28,1.0396672010421752,0.30846376051293395,0.9371840059757233,201861632,192.51025390625,5120.0,0.0048828125,2232320.0,2.12890625
decode,512,33.0,544,545,29,1.1228256046772003,0.40568276339124526,0.9725439846515656,201861632,192.51025390625,5120.0,0.0048828125,2232320.0,2.12890625
decode,512,33.0,544,545,30,1.2288576066493988,0.48988581488483346,1.138256013393402,201861632,192.51025390625,5120.0,0.0048828125,2232320.0,2.12890625
decode,512,33.0,544,545,31,1.1486400008201598,0.3181399924393604,1.0469119846820831,201861632,192.51025390625,5120.0,0.0048828125,2232320.0,2.12890625
decode,512,33.0,544,545,32,1.1643487870693208,0.48261569859196324,1.0049279928207397,201861632,192.51025390625,5120.0,0.0048828125,2232320.0,2.12890625
decode,512,33.0,544,545,33,1.0980320155620575,0.42673882586636364,0.9990880191326141,201861632,192.51025390625,5120.0,0.0048828125,2232320.0,2.12890625
decode,512,33.0,544,545,34,1.1925599992275238,0.3564045974900056,1.0179199874401093,201861632,192.51025390625,5120.0,0.0048828125,2232320.0,2.12890625
decode,512,33.0,544,545,35,1.1867168128490448,0.4151741709414689,0.9472480118274689,201861632,192.51025390625,5120.0,0.0048828125,2232320.0,2.12890625
decode,512,34.0,545,546,0,1.5389311909675598,0.47360156010207666,1.355359971523285,201861632,192.51025390625,5120.0,0.0048828125,2236416.0,2.1328125
decode,512,34.0,545,546,1,1.1683231949806214,0.26672705841666405,1.0918880105018616,201861632,192.51025390625,5120.0,0.0048828125,2236416.0,2.1328125
decode,512,34.0,545,546,2,1.1238143980503081,0.2797222032845566,1.0043359994888306,201861632,192.51025390625,5120.0,0.0048828125,2236416.0,2.1328125
decode,512,34.0,545,546,3,1.008281594514847,0.15257034327518135,0.9549600183963776,201861632,192.51025390625,5120.0,0.0048828125,2236416.0,2.1328125
decode,512,34.0,545,546,4,1.065968006849289,0.23516109539782812,0.9569439888000488,201861632,192.51025390625,5120.0,0.0048828125,2236416.0,2.1328125
decode,512,34.0,545,546,5,1.1281376004219055,0.31662634189274685,0.9585599899291992,201861632,192.51025390625,5120.0,0.0048828125,2236416.0,2.1328125
decode,512,34.0,545,546,6,1.0086208045482636,0.1951130865378424,0.9501760005950928,201861632,192.51025390625,5120.0,0.0048828125,2236416.0,2.1328125
decode,512,34.0,545,546,7,1.1301791965961456,0.3976028011803621,0.9601439833641052,201861632,192.51025390625,5120.0,0.0048828125,2236416.0,2.1328125
decode,512,34.0,545,546,8,1.1091136038303375,0.32386730243229617,0.9886080026626587,201861632,192.51025390625,5120.0,0.0048828125,2236416.0,2.1328125
decode,512,34.0,545,546,9,1.1460831999778747,0.22600216167673612,1.0245279669761658,201861632,192.51025390625,5120.0,0.0048828125,2236416.0,2.1328125
decode,512,34.0,545,546,10,1.127894401550293,0.19908533745462062,1.0474560260772705,201861632,192.51025390625,5120.0,0.0048828125,2236416.0,2.1328125
decode,512,34.0,545,546,11,1.1822464048862458,0.492671283938028,0.9235040247440338,201861632,192.51025390625,5120.0,0.0048828125,2236416.0,2.1328125
decode,512,34.0,545,546,12,1.1955200016498566,0.40218862100771813,1.0783360302448273,201861632,192.51025390625,5120.0,0.0048828125,2236416.0,2.1328125
decode,512,34.0,545,546,13,1.159913605451584,0.43746463425937904,0.9493440091609955,201861632,192.51025390625,5120.0,0.0048828125,2236416.0,2.1328125
decode,512,34.0,545,546,14,1.077590399980545,0.2650501130886018,0.9824000000953674,201861632,192.51025390625,5120.0,0.0048828125,2236416.0,2.1328125
decode,512,34.0,545,546,15,1.2265247762203217,0.44233399498259324,1.168511986732483,201861632,192.51025390625,5120.0,0.0048828125,2236416.0,2.1328125
decode,512,34.0,545,546,16,1.1253439962863923,0.1868706170406535,1.1188159584999084,201861632,192.51025390625,5120.0,0.0048828125,2236416.0,2.1328125
decode,512,34.0,545,546,17,1.1924192130565643,0.44353697293786487,0.986160010099411,201861632,192.51025390625,5120.0,0.0048828125,2236416.0,2.1328125
decode,512,34.0,545,546,18,1.0751615941524506,0.3870324910825144,0.925247997045517,201861632,192.51025390625,5120.0,0.0048828125,2236416.0,2.1328125
decode,512,34.0,545,546,19,1.09997438788414,0.23728221060566762,1.0014879703521729,201861632,192.51025390625,5120.0,0.0048828125,2236416.0,2.1328125
decode,512,34.0,545,546,20,1.1710047900676728,0.38499599161828685,0.9843519926071167,201861632,192.51025390625,5120.0,0.0048828125,2236416.0,2.1328125
decode,512,34.0,545,546,21,1.1380416095256805,0.4919494665590274,0.9844000041484833,201861632,192.51025390625,5120.0,0.0048828125,2236416.0,2.1328125
decode,512,34.0,545,546,22,1.0726943969726563,0.19179434130580994,0.9899359941482544,201861632,192.51025390625,5120.0,0.0048828125,2236416.0,2.1328125
decode,512,34.0,545,546,23,1.0897247970104218,0.27131922956994264,1.0458559691905975,201861632,192.51025390625,5120.0,0.0048828125,2236416.0,2.1328125
decode,512,34.0,545,546,24,1.2124320030212403,0.4751315449024033,1.0066879987716675,201861632,192.51025390625,5120.0,0.0048828125,2236416.0,2.1328125
decode,512,34.0,545,546,25,1.0728096067905426,0.39687300297091327,0.97079998254776,201861632,192.51025390625,5120.0,0.0048828125,2236416.0,2.1328125
decode,512,34.0,545,546,26,1.3406560122966766,0.5174751775174331,1.1317119598388672,201861632,192.51025390625,5120.0,0.0048828125,2236416.0,2.1328125
decode,512,34.0,545,546,27,1.4989567935466765,0.6002972069063118,1.3544480204582214,201861632,192.51025390625,5120.0,0.0048828125,2236416.0,2.1328125
decode,512,34.0,545,546,28,1.1665343999862672,0.4110408892621669,1.067359983921051,201861632,192.51025390625,5120.0,0.0048828125,2236416.0,2.1328125
decode,512,34.0,545,546,29,1.4140927970409394,0.5568280277002086,1.1246240139007568,201861632,192.51025390625,5120.0,0.0048828125,2236416.0,2.1328125
decode,512,34.0,545,546,30,1.1715423882007598,0.3252052734554445,0.9984319806098938,201861632,192.51025390625,5120.0,0.0048828125,2236416.0,2.1328125
decode,512,34.0,545,546,31,1.2789664089679718,0.5288164156145841,1.0589920282363892,201861632,192.51025390625,5120.0,0.0048828125,2236416.0,2.1328125
decode,512,34.0,545,546,32,1.1186048150062562,0.31626307260994635,0.9823520183563232,201861632,192.51025390625,5120.0,0.0048828125,2236416.0,2.1328125
decode,512,34.0,545,546,33,1.1249216139316558,0.4605751375671857,0.9566880166530609,201861632,192.51025390625,5120.0,0.0048828125,2236416.0,2.1328125
decode,512,34.0,545,546,34,1.191433584690094,0.4236941271373161,0.9790879786014557,201861632,192.51025390625,5120.0,0.0048828125,2236416.0,2.1328125
decode,512,34.0,545,546,35,1.1160351991653443,0.2826970755988745,0.9846719801425934,201861632,192.51025390625,5120.0,0.0048828125,2236416.0,2.1328125
decode,512,35.0,546,547,0,1.3734816193580628,0.4215897211110308,1.1558560132980347,201861632,192.51025390625,5120.0,0.0048828125,2240512.0,2.13671875
decode,512,35.0,546,547,1,1.0914239943027497,0.30356261064918844,0.9492000043392181,201861632,192.51025390625,5120.0,0.0048828125,2240512.0,2.13671875
decode,512,35.0,546,547,2,1.2185503840446472,0.4508769032726668,0.9762239754199982,201861632,192.51025390625,5120.0,0.0048828125,2240512.0,2.13671875
decode,512,35.0,546,547,3,1.438403183221817,0.8142511525683891,1.1116960048675537,201861632,192.51025390625,5120.0,0.0048828125,2240512.0,2.13671875
decode,512,35.0,546,547,4,1.315420788526535,0.47765539969264026,1.173776000738144,201861632,192.51025390625,5120.0,0.0048828125,2240512.0,2.13671875
decode,512,35.0,546,547,5,1.320441597700119,0.4114462244251022,1.2024800181388855,201861632,192.51025390625,5120.0,0.0048828125,2240512.0,2.13671875
decode,512,35.0,546,547,6,1.370217615365982,0.6020835199774836,1.2220640182495117,201861632,192.51025390625,5120.0,0.0048828125,2240512.0,2.13671875
decode,512,35.0,546,547,7,1.3895424008369446,0.5062592511769209,1.1800000071525574,201861632,192.51025390625,5120.0,0.0048828125,2240512.0,2.13671875
decode,512,35.0,546,547,8,1.2347231924533844,0.5033210890579987,1.0152799785137177,201861632,192.51025390625,5120.0,0.0048828125,2240512.0,2.13671875
decode,512,35.0,546,547,9,1.1944256067276,0.5559232809624547,0.9310719966888428,201861632,192.51025390625,5120.0,0.0048828125,2240512.0,2.13671875
